           3
  104.0  0.1310E-10  0.8048E+02  0.3085E-07  0.1587E+02  0.7332E-03  0.6001E+01
  106.0  0.3325E-11  0.8048E+02  0.1042E-07  0.1587E+02  0.3736E-03  0.6001E+01
  108.0  0.8118E-12  0.8048E+02  0.3438E-08  0.1587E+02  0.1821E-03  0.6001E+01
  110.0  0.1919E-12  0.8048E+02  0.1110E-08  0.1587E+02  0.8119E-04  0.6001E+01
  112.0  0.4937E-13  0.8048E+02  0.3682E-09  0.1587E+02  0.3329E-04  0.6001E+01
  116.0  0.2069E-14  0.8048E+02  0.3136E-10  0.1587E+02  0.3632E-05  0.6001E+01
  120.0  0.6707E-15  0.8048E+02  0.7693E-11  0.1587E+02  0.9159E-06  0.6001E+01
  124.0  0.6011E-15  0.8048E+02  0.5025E-11  0.1587E+02  0.5933E-06  0.6001E+01
  128.0  0.4757E-15  0.8048E+02  0.3022E-11  0.1587E+02  0.3457E-06  0.6001E+01
  132.0  0.2903E-15  0.8048E+02  0.1491E-11  0.1587E+02  0.1642E-06  0.6001E+01
  136.0  0.1276E-15  0.8048E+02  0.5940E-12  0.1587E+02  0.6401E-07  0.6001E+01
  140.0  0.3429E-16  0.8048E+02  0.1716E-12  0.1587E+02  0.1876E-07  0.6001E+01
  144.0  0.4133E-17  0.8048E+02  0.3109E-13  0.1587E+02  0.3634E-08  0.6001E+01
  148.0  0.0000E+00  0.8048E+02  0.0000E+00  0.1587E+02  0.0000E+00  0.6001E+01
